date,mac_score,liquidity,valuation,positioning,volatility,policy,contagion,private_credit,interpretation,crisis_event,data_quality,momentum_1w,momentum_4w,trend_direction,mac_status,is_deteriorating
2018-06-11,0.6236880952380952,1.0,0.21748333333333333,0.5,0.5583333333333332,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.009014285714285752,-0.014692857142857174,stable,CAUTIOUS,False
2018-06-18,0.6227261904761905,1.0,0.21741666666666667,0.5,0.5516666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0009619047619047194,-0.019995238095238066,stable,CAUTIOUS,False
2018-06-25,0.6849119047619048,0.9916666666666667,0.21271666666666667,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.06218571428571429,0.11173095238095232,improving,COMFORTABLE,False
2018-07-02,0.6786619047619047,0.95,0.21063333333333334,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.006250000000000089,0.04595952380952373,stable,COMFORTABLE,False
2018-07-09,0.6305452380952381,1.0,0.20881666666666665,0.5,0.6149999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.048116666666666585,0.006857142857142895,stable,CAUTIOUS,False
2018-07-16,0.6337071428571428,1.0,0.20761666666666667,0.5,0.6383333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.003161904761904699,0.010980952380952314,stable,CAUTIOUS,False
2018-07-23,0.6297357142857143,1.0,0.21481666666666666,0.5,0.6033333333333332,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.003971428571428515,-0.05517619047619049,declining,DETERIORATING,True
2018-07-30,0.6691809523809523,1.0,0.21760000000000002,0.5,0.8766666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.03944523809523803,-0.009480952380952368,stable,COMFORTABLE,False
2018-08-06,0.5887214285714285,1.0,0.21355,0.5,0.3174999999999999,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.08045952380952381,-0.041823809523809596,declining,CAUTIOUS,False
2018-08-13,0.6800761904761905,1.0,0.20720000000000002,0.5,0.9633333333333332,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.091354761904762,0.0463690476190477,stable,COMFORTABLE,False
2018-08-20,0.6248952380952381,1.0,0.2026,0.5,0.5816666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.05518095238095244,-0.004840476190476228,stable,CAUTIOUS,False
2018-08-27,0.6170595238095238,1.0,0.20274999999999999,0.5,0.5266666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.00783571428571428,-0.05212142857142854,declining,DETERIORATING,True
2018-09-03,0.5623952380952381,0.5,0.20343333333333333,0.5,0.6433333333333332,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.05466428571428572,-0.026326190476190447,stable,CAUTIOUS,False
2018-09-10,0.6655809523809524,1.0,0.20906666666666665,0.5,0.8600000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.10318571428571433,-0.014495238095238117,stable,COMFORTABLE,False
2018-09-17,0.6548309523809523,1.0,0.21381666666666665,0.5,0.78,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.010750000000000037,0.029935714285714288,stable,COMFORTABLE,False
2018-09-24,0.6204571428571428,1.0,0.21986666666666665,0.5,0.5333333333333332,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.03437380952380953,0.003397619047619038,stable,CAUTIOUS,False
2018-10-01,0.6156261904761905,1.0,0.21938333333333335,0.5,0.5,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.004830952380952325,0.053230952380952434,improving,CAUTIOUS,False
2018-10-08,0.6172047619047619,0.5,0.23043333333333335,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.0015785714285714292,-0.04837619047619046,declining,CAUTIOUS,False
2018-10-15,0.6814928571428571,1.0,0.22378333333333333,0.5,0.9566666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.0642880952380952,0.026661904761904776,stable,COMFORTABLE,False
2018-10-22,0.6879619047619048,1.0,0.22573333333333334,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.006469047619047652,0.06750476190476196,improving,COMFORTABLE,False
2018-10-29,0.6639428571428572,1.0,0.2142666666666667,0.5,0.8433333333333334,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.024019047619047607,0.048316666666666674,stable,COMFORTABLE,False
2018-11-05,0.6877404761904762,1.0,0.22418333333333332,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.023797619047619012,0.07053571428571426,improving,COMFORTABLE,False
2018-11-12,0.6143142857142857,0.5,0.22519999999999998,0.5,0.9850000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.07342619047619048,-0.06717857142857142,declining,DETERIORATING,True
2018-11-19,0.6853285714285713,1.0,0.21063333333333334,0.5,0.9966666666666666,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.07101428571428559,-0.0026333333333334874,stable,COMFORTABLE,False
2018-11-26,0.6857595238095238,1.0,0.21031666666666668,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,0.00043095238095247623,0.021816666666666595,stable,COMFORTABLE,False
2018-12-03,0.6849452380952381,1.0,0.20461666666666667,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.0008142857142856563,-0.002795238095238073,stable,COMFORTABLE,False
2018-12-10,0.6703071428571428,1.0,0.19015,0.5,0.9119999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.014638095238095339,0.055992857142857066,improving,COMFORTABLE,False
2018-12-17,0.6505785714285715,0.9250000000000002,0.18971666666666667,0.5,0.8493333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.019728571428571318,-0.03474999999999984,declining,COMFORTABLE,False
2018-12-24,0.604945238095238,1.0,0.18028333333333335,0.5,0.4643333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,Q4 2018 Selloff / Fed Pivot,excellent,-0.045633333333333415,-0.08081428571428573,declining,DETERIORATING,True
2018-12-31,0.5834690476190476,0.5,0.17495000000000002,0.5,0.8193333333333332,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.021476190476190427,-0.1014761904761905,rapidly_declining,DETERIORATING,True
2019-01-07,0.6737404761904762,1.0,0.17284999999999998,0.5,0.9533333333333334,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.09027142857142856,0.0034333333333333993,stable,COMFORTABLE,False
2019-01-14,0.6807023809523809,1.0,0.1749166666666667,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.006961904761904725,0.03012380952380944,stable,COMFORTABLE,False
2019-01-21,0.6103380952380952,0.5,0.18236666666666668,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.07036428571428566,0.005392857142857199,stable,CAUTIOUS,False
2019-01-28,0.6814119047619047,1.0,0.1798833333333333,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.07107380952380948,0.09794285714285711,improving,COMFORTABLE,False
2019-02-04,0.6809285714285713,1.0,0.1765,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0004833333333333911,0.00718809523809516,stable,COMFORTABLE,False
2019-02-11,0.6800738095238095,1.0,0.17051666666666665,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0008547619047618582,-0.0006285714285714228,stable,COMFORTABLE,False
2019-02-18,0.606754761904762,0.5,0.17228333333333334,0.5,0.9850000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0733190476190475,-0.0035833333333332718,stable,CAUTIOUS,False
2019-02-25,0.6765904761904762,1.0,0.17113333333333333,0.5,0.9749999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.06983571428571422,-0.004821428571428532,stable,COMFORTABLE,False
2019-03-04,0.6721880952380952,1.0,0.17698333333333335,0.5,0.9383333333333335,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.004402380952380991,-0.008740476190476132,stable,COMFORTABLE,False
2019-03-11,0.6637214285714286,1.0,0.16771666666666665,0.5,0.8883333333333334,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.008466666666666622,-0.016352380952380896,stable,COMFORTABLE,False
2019-03-18,0.6339428571428571,1.0,0.16426666666666667,0.5,0.6833333333333332,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.029778571428571432,0.027188095238095178,stable,CAUTIOUS,False
2019-03-25,0.6747142857142856,1.0,0.13299999999999998,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.04077142857142846,-0.0018761904761905868,stable,COMFORTABLE,False
2019-04-01,0.6362857142857142,0.9874999999999999,0.1431666666666667,0.5,0.7333333333333334,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.03842857142857137,-0.03590238095238096,declining,CAUTIOUS,False
2019-04-08,0.6321428571428571,0.9874999999999999,0.15083333333333335,0.5,0.6966666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.004142857142857115,-0.031578571428571456,declining,CAUTIOUS,False
2019-04-15,0.6108285714285714,0.9749999999999996,0.15746666666666667,0.5,0.5533333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.02131428571428573,-0.023114285714285754,stable,CAUTIOUS,False
2019-04-22,0.6158047619047619,0.9874999999999999,0.16313333333333332,0.5,0.57,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.004976190476190467,-0.058909523809523745,declining,DETERIORATING,True
2019-04-29,0.6271047619047618,0.9624999999999999,0.15223333333333333,0.5,0.6849999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.011299999999999977,-0.0091809523809524,stable,CAUTIOUS,False
2019-05-06,0.6735476190476191,0.9750000000000002,0.14983333333333335,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.04644285714285723,0.041404761904761944,stable,COMFORTABLE,False
2019-05-13,0.6719857142857142,1.0,0.13223333333333334,0.5,0.9816666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0015619047619048754,0.0611571428571428,improving,COMFORTABLE,False
2019-05-20,0.6746999999999999,1.0,0.1329,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.002714285714285669,0.058895238095238,improving,COMFORTABLE,False
2019-05-27,0.6015047619047619,0.5,0.12053333333333333,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.07319523809523798,-0.025599999999999956,stable,CAUTIOUS,False
2019-06-03,0.6665809523809523,1.0,0.07606666666666667,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.0650761904761904,-0.006966666666666788,stable,COMFORTABLE,False
2019-06-10,0.6688666666666666,1.0,0.09206666666666667,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.0022857142857143353,-0.003119047619047577,stable,COMFORTABLE,False
2019-06-17,0.6664142857142856,0.9874999999999999,0.08739999999999999,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0024523809523809836,-0.00828571428571423,stable,COMFORTABLE,False
2019-06-24,0.6672190476190476,1.0,0.08053333333333332,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.0008047619047619747,0.06571428571428573,improving,COMFORTABLE,False
2019-07-01,0.6411666666666667,0.9750000000000002,0.07983333333333333,0.5,0.8433333333333335,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.026052380952380938,-0.02541428571428561,stable,CAUTIOUS,False
2019-07-08,0.6283714285714286,0.9000000000000001,0.08193333333333334,0.5,0.8266666666666669,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.012795238095238082,-0.04049523809523803,declining,CAUTIOUS,False
2019-07-15,0.6030809523809524,0.9250000000000002,0.09323333333333333,0.5,0.6133333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.025290476190476197,-0.06333333333333324,declining,DETERIORATING,True
2019-07-22,0.6332714285714285,1.0,0.08789999999999999,0.5,0.7549999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.0301904761904761,-0.033947619047619115,declining,CAUTIOUS,False
2019-07-29,0.6166333333333334,1.0,0.0881,0.5,0.6383333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.01663809523809512,-0.024533333333333296,stable,CAUTIOUS,False
2019-08-05,0.6399571428571429,1.0,0.04270000000000001,0.5,0.847,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.023323809523809524,0.01158571428571431,stable,CAUTIOUS,False
2019-08-12,0.6547190476190476,1.0,0.029366666666666676,0.5,0.9636666666666667,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.014761904761904754,0.05163809523809526,improving,COMFORTABLE,False
2019-08-19,0.6590333333333334,1.0,0.023233333333333328,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.004314285714285715,0.025761904761904875,stable,COMFORTABLE,False
2019-08-26,0.6577,1.0,0.013900000000000004,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0013333333333334085,0.041066666666666585,stable,COMFORTABLE,False
2019-09-02,0.4836285714285714,0.0,0.005399999999999992,0.5,1.0,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.17407142857142854,-0.15632857142857148,rapidly_declining,STRETCHED,True
2019-09-09,0.6593047619047618,1.0,0.02513333333333333,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.17567619047619043,0.004585714285714193,stable,COMFORTABLE,False
2019-09-16,0.6102666666666666,0.6699999999999999,0.06686666666666667,0.5,0.9450000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.049038095238095214,-0.048766666666666736,declining,CAUTIOUS,False
2019-09-23,0.660395238095238,1.0,0.04776666666666666,0.5,0.9850000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.05012857142857141,0.002695238095238084,stable,COMFORTABLE,False
2019-09-30,0.5905857142857143,0.5,0.04409999999999999,0.5,1.0,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.06980952380952377,0.10695714285714286,improving,CAUTIOUS,False
2019-10-07,0.6595571428571427,1.0,0.026900000000000004,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.06897142857142846,0.00025238095238089286,stable,COMFORTABLE,False
2019-10-14,0.5828476190476191,0.5,0.061599999999999995,0.5,0.9283333333333335,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.07670952380952367,-0.027419047619047565,stable,CAUTIOUS,False
2019-10-21,0.6406571428571428,0.9874999999999999,0.07376666666666666,0.5,0.8333333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.057809523809523755,-0.01973809523809522,stable,CAUTIOUS,False
2019-10-28,0.6226952380952381,1.0,0.08386666666666666,0.5,0.6849999999999999,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.017961904761904735,0.03210952380952381,stable,CAUTIOUS,False
2019-11-04,0.615352380952381,1.0,0.07913333333333332,0.5,0.6383333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0073428571428570955,-0.04420476190476175,declining,CAUTIOUS,False
2019-11-11,0.5448571428571428,0.5,0.109,0.5,0.6149999999999999,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.07049523809523817,-0.03799047619047624,declining,CAUTIOUS,False
2019-11-18,0.6079285714285715,1.0,0.08883333333333332,0.5,0.5766666666666668,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.06307142857142867,-0.03272857142857133,declining,CAUTIOUS,False
2019-11-25,0.5911380952380952,1.0,0.08046666666666667,0.5,0.4674999999999998,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.016790476190476245,-0.03155714285714284,declining,CAUTIOUS,False
2019-12-02,0.6606333333333333,0.9625000000000001,0.08693333333333335,0.5,0.9850000000000001,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.06949523809523805,0.04528095238095231,stable,COMFORTABLE,False
2019-12-09,0.669142857142857,1.0,0.09399999999999999,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.008509523809523745,0.12428571428571422,improving,COMFORTABLE,False
2019-12-16,0.5948619047619047,0.9499999999999998,0.10070000000000001,0.5,0.5233333333333334,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.07428095238095234,-0.013066666666666782,stable,CAUTIOUS,False
2019-12-23,0.6144619047619048,1.0,0.10956666666666666,0.5,0.6016666666666666,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.019600000000000062,0.023323809523809524,stable,CAUTIOUS,False
2019-12-30,0.6658047619047618,1.0,0.10063333333333334,0.5,0.97,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.051342857142857024,0.0051714285714284935,stable,COMFORTABLE,False
2020-01-06,0.6410190476190476,1.0,0.0888,0.5,0.8083333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.02478571428571419,-0.02812380952380944,stable,CAUTIOUS,False
2020-01-13,0.6052428571428571,1.0,0.09336666666666665,0.5,0.5533333333333333,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.03577619047619052,0.01038095238095238,stable,CAUTIOUS,False
2020-01-20,0.5279666666666666,0.5,0.0891,0.5,0.5166666666666666,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.0772761904761905,-0.08649523809523818,declining,DETERIORATING,True
2020-01-27,0.6636428571428571,1.0,0.055499999999999994,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.1356761904761905,-0.0021619047619046983,stable,COMFORTABLE,False
2020-02-03,0.6606095238095238,1.0,0.034266666666666674,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,-0.0030333333333333323,0.019590476190476158,stable,COMFORTABLE,False
2020-02-10,0.6615190476190476,1.0,0.04063333333333333,0.5,1.0,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.0009095238095238045,0.05627619047619048,improving,COMFORTABLE,False
2020-02-17,0.5595380952380953,0.5,0.04676666666666667,0.5,0.78,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.10198095238095228,0.031571428571428695,stable,CAUTIOUS,False
2020-02-24,0.6338333333333334,1.0,0.014500000000000004,0.5,0.8323333333333334,1.0,0.5,0.59,COMFORTABLE - Markets can absorb moderate shocks,,excellent,0.07429523809523808,-0.02980952380952373,stable,CAUTIOUS,False
2020-03-02,0.5918095238095238,1.0,0.0,0.5,0.5526666666666666,1.0,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",,excellent,-0.042023809523809574,-0.06879999999999997,declining,DETERIORATING,True
2020-03-09,0.42499999999999993,0.72,0.0,0.5,0.0,0.875,0.5,0.59,"THIN - Limited buffer, elevated transmission risk",COVID-19 Pandemic,excellent,-0.16680952380952385,-0.23651904761904763,rapidly_declining,STRETCHED,True
2020-03-16,0.1989285714285714,0.3625,0.0,0.5,0.0,0.0,0.5,0.59,"REGIME BREAK - Buffers exhausted, non-linear dynamics likely",COVID-19 Pandemic,excellent,-0.22607142857142853,-0.3606095238095239,rapidly_declining,CRITICAL,True
2020-03-23,0.22128571428571425,0.5,0.01900000000000001,0.5,0.0,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",COVID-19 Pandemic,excellent,0.022357142857142853,-0.4125476190476191,rapidly_declining,CRITICAL,True
2020-03-30,0.21857142857142853,0.5,0.0,0.5,0.0,0.0,0.5,0.59,"STRETCHED - High transmission risk, monitor closely",,excellent,-0.0027142857142857246,-0.37323809523809526,rapidly_declining,CRITICAL,True
2020-04-06,0.2702857142857143,0.8333333333333333,0.0,0.5,0.1586666666666666,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,0.05171428571428577,-0.15471428571428564,rapidly_declining,CRITICAL,True
2020-04-13,0.2749047619047619,0.73,0.0,0.5,0.2943333333333333,0.0,0.5,0.46,"STRETCHED - High transmission risk, monitor closely",,excellent,0.004619047619047578,0.07597619047619047,improving,CRITICAL,False
