date,mac_score,liquidity,valuation,positioning,volatility,policy,contagion,private_credit,interpretation,crisis_event,data_quality,momentum_1w,momentum_4w,trend_direction,mac_status,is_deteriorating
1971-08-20,0.6457142857142857,0.0,1.0,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.036282253396948794,0.0,stable,CAUTIOUS,False
1971-08-27,0.6448467532395904,0.0,1.0,0.5,0.9939272726771329,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.0008675324746952873,0.0016182797008262861,stable,CAUTIOUS,False
1971-09-03,0.5991062875399324,0.0,1.0,0.5,0.6737440127795269,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.04574046569965795,0.005215374851917143,stable,CAUTIOUS,False
1971-09-10,0.5866615989192591,0.0,1.0,0.5,0.5866311924348135,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.012444688620673383,-0.022770433398077827,stable,CAUTIOUS,False
1971-09-17,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.1138044560621162,-0.17285714285714282,rapidly_declining,STRETCHED,True
1971-09-24,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,-0.17198961038244753,rapidly_declining,STRETCHED,True
1971-10-01,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,-0.12624914468278958,rapidly_declining,STRETCHED,True
1971-10-08,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,-0.1138044560621162,rapidly_declining,STRETCHED,True
1971-10-15,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,0.0,stable,STRETCHED,False
1971-10-22,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,0.0,stable,STRETCHED,False
1971-10-29,0.5061034204363667,0.0,1.0,0.5,0.23272394305456734,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.033246277579223826,0.033246277579223826,stable,CAUTIOUS,False
1971-11-05,0.5974855802886481,0.0,1.0,0.5,0.6623990620205369,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.09138215985228137,0.1246284374315052,improving,CAUTIOUS,False
1971-11-12,0.6137312299509382,0.0,1.0,0.5,0.7761186096565673,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.01624564966229014,0.14087408709379534,improving,CAUTIOUS,False
1971-11-19,0.5882489938797809,0.0,1.0,0.5,0.5977429571584661,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.025482236071157294,0.11539185102263805,improving,CAUTIOUS,False
1971-11-26,0.6231632416924731,0.0,1.0,0.5,0.8421426918473112,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.034914247812692145,0.11705982125610637,improving,CAUTIOUS,False
1971-12-03,0.6885714285714286,0.3000000000000007,1.0,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.06540818687895555,0.09108584828278055,improving,COMFORTABLE,False
1971-12-10,0.6714285714285713,0.17999999999999972,1.0,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.01714285714285735,0.05769734147763306,improving,COMFORTABLE,False
1971-12-17,0.7259146056319835,0.8000000000000003,1.0,0.5,0.7614022394238844,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.05448603420341225,0.1376656117522026,improving,COMFORTABLE,False
1971-12-24,0.6613237591728975,0.7000000000000002,1.0,0.5,0.40926631421028326,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.06459084645908597,0.03816051748042448,stable,COMFORTABLE,False
1971-12-31,0.6457142857142857,1.0,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.015609473458611856,-0.04285714285714293,declining,CAUTIOUS,False
1972-01-07,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.17285714285714282,-0.1985714285714284,rapidly_declining,STRETCHED,True
1972-01-14,0.5571428571428572,0.37999999999999984,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0842857142857143,-0.16877174848912635,rapidly_declining,DETERIORATING,True
1972-01-21,0.6385714285714286,0.9500000000000004,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0814285714285714,-0.022752330601468973,stable,CAUTIOUS,False
1972-01-28,0.6457142857142857,1.0,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0071428571428571175,0.0,stable,CAUTIOUS,False
1972-02-04,0.6414285714285715,1.0,0.9700000000000006,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.004285714285714226,0.1685714285714286,improving,CAUTIOUS,False
1972-02-11,0.5000000000000001,0.22000000000000056,0.9700000000000006,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.14142857142857135,-0.05714285714285705,declining,DETERIORATING,True
1972-02-18,0.5614285714285716,0.44000000000000045,0.9700000000000006,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0614285714285715,-0.07714285714285696,declining,DETERIORATING,True
1972-02-25,0.6414285714285715,1.0,0.9700000000000006,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.07999999999999985,-0.004285714285714226,stable,CAUTIOUS,False
1972-03-03,0.6457142857142857,1.0,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.004285714285714226,0.004285714285714226,stable,CAUTIOUS,False
1972-03-10,0.577857142857143,0.5250000000000006,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.06785714285714273,0.07785714285714285,improving,CAUTIOUS,False
1972-03-17,0.6457142857142857,1.0,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.06785714285714273,0.08428571428571408,improving,CAUTIOUS,False
1972-03-24,0.6054555335856139,0.6249999999999996,1.0,0.5,0.09318873509929793,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.040258752128671804,-0.03597303784295758,declining,CAUTIOUS,False
1972-03-31,0.6028571428571429,0.7000000000000002,1.0,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.0025983907284710117,-0.042857142857142816,declining,CAUTIOUS,False
1972-04-07,0.4997872286201358,0.0,0.9550000000000003,0.5,0.23351060034095106,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.10306991423700707,-0.07806991423700715,declining,STRETCHED,True
1972-04-14,0.49398985751589974,0.17999999999999972,0.9550000000000003,0.5,0.012929002611298479,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.00579737110423606,-0.15172442819838594,rapidly_declining,STRETCHED,True
1972-04-21,0.4664285714285714,0.0,0.9550000000000003,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.02756128608732833,-0.13902696215704247,rapidly_declining,STRETCHED,True
1972-04-28,0.47010647959931307,0.0,0.9550000000000003,0.5,0.025745357195191332,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0036779081707416506,-0.1327506632578298,rapidly_declining,STRETCHED,True
1972-05-05,0.4666244155989905,0.0,0.9475000000000003,0.5,0.008870909192933762,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0034820640003225822,-0.03316281302114532,declining,STRETCHED,False
1972-05-12,0.637400343240927,0.0,0.9475000000000003,0.5,0.9943024026864886,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.1707759276419365,0.14341048572502724,improving,CAUTIOUS,False
1972-05-19,0.6524999999999999,0.09999999999999971,0.9475000000000003,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.015099656759072877,0.18607142857142844,improving,COMFORTABLE,False
1972-05-26,0.637833160283294,0.0,0.9475000000000003,0.5,0.9973321219830573,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.014666839716705904,0.1677266806839809,improving,CAUTIOUS,False
1972-06-02,0.6295200951129016,0.0,0.9774999999999991,0.5,0.9091406657903125,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.00831306517039232,0.16289567951391115,improving,CAUTIOUS,False
1972-06-09,0.5467356313458254,0.0,0.9774999999999991,0.5,0.3296494194207784,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.08278446376707627,-0.09066471189510161,declining,DETERIORATING,True
1972-06-16,0.48964285714285705,0.14000000000000057,0.9774999999999991,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.05709277420296832,-0.1628571428571428,rapidly_declining,STRETCHED,True
1972-06-23,0.48678571428571393,0.11999999999999915,0.9774999999999991,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0028571428571431134,-0.15104744599758002,rapidly_declining,STRETCHED,True
1972-06-30,0.48678571428571393,0.11999999999999915,0.9774999999999991,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.1427343808271877,rapidly_declining,STRETCHED,True
1972-07-07,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.013928571428571068,-0.0738784884886825,declining,STRETCHED,True
1972-07-14,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.01678571428571418,stable,STRETCHED,False
1972-07-21,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.013928571428571068,stable,STRETCHED,False
1972-07-28,0.47285714285714286,0.0,1.0,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.013928571428571068,stable,STRETCHED,False
1972-08-04,0.47285714285714275,0.0,0.9999999999999993,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-1.1102230246251565e-16,-1.1102230246251565e-16,stable,STRETCHED,False
1972-08-11,0.47285714285714275,0.0,0.9999999999999993,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-1.1102230246251565e-16,stable,STRETCHED,False
1972-08-18,0.47285714285714275,0.0,0.9999999999999993,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-1.1102230246251565e-16,stable,STRETCHED,False
1972-08-25,0.47285714285714275,0.0,0.9999999999999993,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-1.1102230246251565e-16,stable,STRETCHED,False
1972-09-01,0.44668367346938775,0.0,0.8167857142857143,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.026173469387755,-0.026173469387755,stable,STRETCHED,False
1972-09-08,0.6129081632653062,1.0,0.770357142857143,0.5,0.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.16622448979591842,0.14005102040816342,improving,CAUTIOUS,False
1972-09-15,0.5593367346938775,0.6249999999999996,0.770357142857143,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.053571428571428714,0.0864795918367347,improving,CAUTIOUS,False
1972-09-22,0.4569897959183674,0.14000000000000057,0.7489285714285714,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.10234693877551004,-0.01586734693877534,stable,STRETCHED,False
1972-09-29,0.5196428571428571,0.33999999999999986,0.7775,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.06265306122448966,0.07295918367346932,improving,CAUTIOUS,False
1972-10-06,0.46127551020408164,0.16000000000000014,0.7589285714285721,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.05836734693877543,-0.15163265306122453,rapidly_declining,STRETCHED,True
1972-10-13,0.594438775510204,0.8749999999999987,0.7660714285714292,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.13316326530612232,0.03510204081632651,stable,CAUTIOUS,False
1972-10-20,0.606006828599138,0.7750000000000008,0.776785714285715,0.5,0.17026208590825043,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.01156805308893405,0.1490170326807706,improving,CAUTIOUS,False
1972-10-27,0.5363775510204082,0.4399999999999995,0.7946428571428578,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.06962927757872983,0.01673469387755111,stable,CAUTIOUS,False
1972-11-03,0.5210714285714286,0.3000000000000007,0.8275000000000001,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.015306122448979553,0.05979591836734699,improving,CAUTIOUS,False
1972-11-10,0.4482142857142857,0.0,0.8275000000000001,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.07285714285714295,-0.1462244897959183,rapidly_declining,STRETCHED,True
1972-11-17,0.5991326530612244,0.8249999999999997,0.8489285714285715,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.15091836734693875,-0.006874175537913585,stable,CAUTIOUS,False
1972-11-24,0.5654591836734695,0.6000000000000001,0.838214285714286,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.03367346938775495,0.029081632653061296,stable,CAUTIOUS,False
1972-12-01,0.5163775510204082,0.3000000000000007,0.7946428571428569,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.04908163265306131,-0.0046938775510204644,stable,CAUTIOUS,False
1972-12-08,0.5862755102040813,0.799999999999998,0.7839285714285711,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.06989795918367314,0.13806122448979563,improving,CAUTIOUS,False
1972-12-15,0.5247448979591837,0.3800000000000008,0.7732142857142855,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.06153061224489764,-0.07438775510204076,declining,DETERIORATING,True
1972-12-22,0.5364795918367347,0.4800000000000004,0.7553571428571425,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.011734693877550995,-0.02897959183673482,stable,CAUTIOUS,False
1972-12-29,0.4773979591836732,0.2799999999999994,0.751785714285714,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.05908163265306143,-0.03897959183673494,declining,STRETCHED,False
1973-01-05,0.4246428571428571,0.0,0.6625000000000002,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.052755102040816126,-0.1616326530612242,rapidly_declining,STRETCHED,True
1973-01-12,0.4236224489795918,0.0,0.6553571428571429,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0010204081632653184,-0.10112244897959188,rapidly_declining,STRETCHED,True
1973-01-19,0.43821428571428556,0.11999999999999915,0.6375,0.5,0.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.014591836734693775,-0.0982653061224491,declining,STRETCHED,True
1973-01-26,0.4225723725675168,0.0,0.6232142857142857,0.5,0.024792322258332167,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.01564191314676877,-0.05482558661615644,declining,STRETCHED,True
1973-02-02,0.4405843728621923,0.0,0.6089285714285715,0.5,0.16516203860677559,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.018012000294675534,0.01594151571933522,stable,STRETCHED,False
1973-02-09,0.5397165302446149,0.0,0.6125,0.5,0.6455157117123038,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.09913215738242254,0.11609408126502307,improving,CAUTIOUS,False
1973-02-16,0.5655376741197388,0.0,0.6125,0.5,0.8262637188381718,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.02582114387512391,0.1273233884054532,improving,CAUTIOUS,False
1973-02-23,0.5709008235362688,0.0,0.6196428571428569,0.5,0.8566629076110253,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.005363149416530044,0.14832845096875202,improving,CAUTIOUS,False
1973-03-02,0.5832872526083999,0.0,0.6121428571428564,0.5,0.9508679111159426,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.012386429072131055,0.14270287974620754,improving,CAUTIOUS,False
1973-03-09,0.5897959183673468,0.0,0.6085714285714279,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.00650866575894693,0.05007938812273194,improving,CAUTIOUS,False
1973-03-16,0.5213115543810025,0.0,0.5764285714285708,0.5,0.5527523092384469,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.06848436398634428,-0.04422611973873625,declining,CAUTIOUS,False
1973-03-23,0.5547965580664322,0.0,0.5799999999999993,0.5,0.7835759064650265,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.033485003685429726,-0.016104265469836565,stable,CAUTIOUS,False
1973-03-30,0.5636113620915024,0.0,0.5907142857142847,0.5,0.8345652489262321,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.008814804025070178,-0.019675890516897443,stable,CAUTIOUS,False
1973-04-06,0.6045408163265307,0.0,0.7117857142857145,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.04092945423502825,0.014744897959183878,stable,CAUTIOUS,False
1973-04-13,0.6050510204081633,0.0,0.7153571428571428,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0005102040816326037,0.08373946602716076,improving,CAUTIOUS,False
1973-04-20,0.6035204081632652,0.0,0.7046428571428571,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.001530612244898033,0.048723850096833,stable,CAUTIOUS,False
1973-04-27,0.6019897959183673,0.0,0.6939285714285712,0.5,1.0,1.0,0.5,0.52,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.001530612244897922,0.0383784338268649,stable,CAUTIOUS,False
1973-05-04,0.5889285714285715,0.0,0.6025000000000005,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.013061224489795853,-0.015612244897959204,stable,CAUTIOUS,False
1973-05-11,0.5775510045152923,0.0,0.5917857142857147,0.5,0.9310713173213312,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.01137756691327918,-0.027500015892870988,stable,CAUTIOUS,False
1973-05-18,0.5853571428571429,0.0,0.5775000000000003,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.007806138341850621,-0.018163265306122334,stable,CAUTIOUS,False
1973-05-25,0.5696249737921093,0.0,0.5358333333333338,0.5,0.9315414832114315,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.015732169065033608,-0.03236482212625802,declining,CAUTIOUS,False
1973-06-01,0.5693319887700579,0.0,0.5450000000000013,0.5,0.9203239213904034,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0002929850220514396,-0.019596582658513606,stable,CAUTIOUS,False
1973-06-08,0.5723796293679141,0.0,0.5914285714285723,0.5,0.8952288341468261,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.003047640597856227,-0.005171375147378199,stable,CAUTIOUS,False
1973-06-15,0.5735941434552326,0.0,0.5950000000000006,0.5,0.9001590041866281,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.0012145140873185412,-0.011762999401910279,stable,CAUTIOUS,False
1973-06-22,0.5846841698219535,0.0,0.5771428571428578,0.5,0.9956463316108168,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.011090026366720851,0.01505919602984418,stable,CAUTIOUS,False
1973-06-29,0.5830952380952382,0.0,0.5616666666666676,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0015889317267152592,0.01376324932518036,stable,CAUTIOUS,False
1973-07-06,0.5880102040816326,0.0,0.5960714285714286,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,0.004914965986394404,0.015630574713718537,stable,CAUTIOUS,False
1973-07-13,0.5863095238095238,0.0,0.5841666666666671,0.5,1.0,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.00170068027210879,0.012715380354291206,stable,CAUTIOUS,False
1973-07-20,0.5660483748850628,0.0,0.48416666666666697,0.5,0.9581719575287728,1.0,0.5,0.52,"THIN - Limited buffer, elevated transmission risk",,poor,-0.02026114892446107,-0.018635794936890715,stable,CAUTIOUS,False
